35,6388,119.119,36.6467,4144,123.2901,41.3824,5360.7546784841,1375.7
36,3678,-90.370028,38.748697,3484,-118.408075,33.942536,2936.10503750557,612.42
37,2940,37.739722,48.073611,1701,28.814606,40.976922,12602.7166649629,4489.63
38,3406,121.805214,31.143378,2384,127.645869,26.195814,8805.9867244165,1449.55
39,3942,136.805408,34.858414,2312,130.85505,32.837319,12825.329367134,3087.55
40,2179,54.651138,24.432972,3361,151.177222,-33.946111,4341.25903512453,506.93
41,3731,-117.189667,32.733556,3797,-73.778925,40.639751,10094.6902801997,3627.3
42,668,18.466222,54.377569,340,8.543125,50.026421,5267.11427936768,166.43
43,1055,-13.605225,28.945464,1253,-5.893106,37.418,9588.83430861252,2092.13
44,1638,-9.135919,38.781311,210,3.215408,36.691014,13363.8868426938,2664.7
45,3267,111.985322,2.261603,3304,101.709917,2.745578,10587.5028089117,3694.29
46,3793,-81.755167,26.536167,3830,-87.904842,41.978603,18314.1260320438,2980.91
47,348,12.241633,51.432447,1701,28.814606,40.976922,9194.99465120068,909.45
48,340,8.543125,50.026421,3205,106.651856,10.818797,7652.61711905541,2454.14
49,5952,45.3147,35.5608,1701,28.814606,40.976922,11683.7804247162,2049.83
50,580,4.763889,52.308613,351,13.287711,52.559686,6816.33834650972,1252.41
51,1909,-82.409086,22.989153,2850,-63.967581,10.912926,3173.0595830855,1052.56
52,644,11.100361,60.193917,599,-6.270075,53.421333,9455.19399626856,1361.43
53,3376,114.2081,30.783758,3369,112.628428,37.746897,10236.1925940538,2042.85
54,3682,-84.428067,33.636719,3728,-157.922428,21.318681,7792.23814446521,2170.15
55,2170,35.993214,31.722556,1157,13.159011,32.663544,9469.45787872904,1648.12
56,3077,113.914603,22.308919,2264,120.350006,22.577094,1916.89802520391,468.09
57,3953,23.971111,56.923611,1382,2.55,49.012779,14055.0164284544,4084.58
58,3076,90.397781,23.843333,3239,96.133222,16.907305,4003.30732830588,525.99
59,2279,140.386389,35.764722,3395,103.947086,30.578528,5736.67384793628,340.5
60,3566,-95.278889,29.645419,3876,-80.943139,35.214,6167.12218794592,1799.86
61,1074,-7.589967,33.367467,298,1.254511,6.165611,8729.19304411177,2885.13
62,3199,105.807178,21.221192,3034,104.844139,11.546556,16002.99399945,3092.04
63,2745,-75.423119,6.164536,3576,-80.290556,25.79325,9701.6766603147,2368.62
64,1054,-15.386586,27.931886,523,-1.328056,52.831111,8433.60447992624,1574.73
65,1715,28.7925,36.713056,469,-1.748028,52.453856,16929.6344125499,4044.55
66,1016,33.781,-13.789378,907,28.452628,-15.330817,8966.28295693006,535.57
67,687,12.279819,57.662836,739,15.515211,60.422017,11773.6304095146,1758.74
68,3682,-84.428067,33.636719,4128,-84.079647,43.532913,16585.7096224711,1233.03
69,3409,136.961853,37.293097,2359,139.779694,35.552258,4040.62129726693,264.88
70,1739,20.309139,44.818444,287,10.227217,36.851033,17260.0584609342,5371.67
71,340,8.543125,50.026421,1054,-15.386586,27.931886,12692.7697636902,1862.23
72,3494,-74.168667,40.6925,2895,-70.015221,12.501389,6571.8975422459,447.96
73,2227,68.791683,27.721989,5939,71.717981,29.3481,16580.3507163527,1163.15
74,3448,-71.005181,42.364347,1762,-69.668925,18.429664,7407.50402281169,2715.12
75,7218,-160.969444,61.096944,3599,-161.838,60.779778,2511.55873380775,781.86
76,3364,116.584556,40.080111,1382,2.55,49.012779,15803.8992460969,3604.1
77,193,-79.630556,43.677223,3484,-118.408075,33.942536,13658.0832248411,2029.33
78,3858,-93.221767,44.881956,120,-104.665833,50.431944,7418.09500442351,1011.64
79,6386,118.59,24.7964,3386,120.434453,30.229503,8660.40711597025,2598.55
80,1273,1.363819,43.629075,580,4.763889,52.308613,9342.52808702254,2160.26
81,2985,37.414589,55.972642,1382,2.55,49.012779,8285.87570497927,2428.05
82,3385,119.663272,25.935064,3992,135.244167,34.4347222,4386.71268679933,99.63
83,1706,27.156953,38.292392,502,-0.190278,51.148056,9271.23705185032,355.64
84,1520,9.517628,40.898661,3953,23.971111,56.923611,8283.18432512871,2539.29
85,730,19.281944,65.590278,719,18.716219,64.548322,6794.14487176217,65.01
86,346,11.786086,48.353783,4029,37.906111,55.408611,4314.55130904125,110.61
87,3550,-95.341442,29.984433,3751,-104.673178,39.861656,15365.583063701,3005.11
88,3974,49.375028,14.662639,3977,45.028792,12.829542,7398.81057417601,2139.11
89,3941,23.944467,37.936358,1468,25.348103,37.435128,9405.64916423167,2516.76
90,4101,-122.8735,42.374228,3469,-122.374889,37.618972,9708.64254945373,2346.17
91,298,1.254511,6.165611,253,-3.926294,5.261386,7840.17830360152,2300.97
92,3364,116.584556,40.080111,2948,30.262503,59.800292,10824.2578392883,3694.33
93,7217,-161.230556,60.902778,7218,-160.969444,61.096944,1299.99986512355,24.29
94,3131,77.668206,12.949986,3141,78.467586,17.453117,11663.5228599634,247.97
95,507,-0.461389,51.4775,478,-2.27495,53.353744,9152.84641165454,2311.69
96,2268,120.62058,24.264668,3386,120.434453,30.229503,2112.41250214707,644.44
97,3885,100.747283,13.681108,3179,98.316872,8.1132,1954.83134588575,125.22
98,3473,-89.976667,35.042417,3830,-87.904842,41.978603,8434.23055624832,1555.72
99,1562,10.39275,43.683917,1051,-13.863761,28.452717,13721.3372337151,3905.09
100,3379,108.751592,34.447119,6434,110.033,39.85,8416.08137440479,1788.24
101,3400,126.250328,45.623403,3368,117.346183,39.124353,582.882878862598,81.21
102,1555,12.250797,41.804475,3093,77.103088,28.5665,10016.1313454771,54.37
103,193,-79.630556,43.677223,3494,-74.168667,40.6925,14837.6777252975,3024.92
104,3392,121.371667,37.401667,3930,126.450517,37.469075,7385.437844085,1566.71
105,3316,103.994433,1.350189,813,28.246,-26.139166,15083.0844142651,2984.19
106,3645,-83.353389,42.212444,3622,-77.672389,43.118866,5591.5281027503,547.56
107,1688,30.800461,36.898731,4053,7.529167,47.59,6667.90083700598,2197.6
108,3448,-71.005181,42.364347,3771,-73.468139,44.650944,14035.933311782,4977.92
109,2910,71.466944,51.022222,2918,80.2344,50.3513,13455.6552640566,318.28
110,2305,130.450686,33.585942,3930,126.450517,37.469075,8918.20911607602,2480.7
111,6345,111.824103,40.851422,3369,112.628428,37.746897,14892.579938743,790.67
112,1452,25.180297,35.339719,302,4.484444,50.901389,11709.1214618803,218.23
113,492,-0.368333,51.874722,1562,10.39275,43.683917,11853.983641807,3909.27
114,3903,104.118753,1.121028,6223,105.178939,-5.242339,3094.34331260517,215.2
115,3240,119.554042,-5.061631,3249,119.909642,-0.918542,13737.6467077935,5068.73
116,3458,-94.713905,39.297606,3861,-90.258028,29.993389,19017.2179527303,2056.41
117,2188,55.364444,25.252778,2064,49.79789,26.471161,8142.73395793201,809.62
118,3930,126.450517,37.469075,2927,135.188361,48.528044,7733.7375104088,220.11
119,580,4.763889,52.308613,1435,7.628233,48.538319,17952.9389455823,2985.51
120,302,4.484444,50.901389,286,10.754722,35.758056,16422.6924768461,2875
121,1273,1.363819,43.629075,1638,-9.135919,38.781311,13458.373764376,2408.34
122,2997,72.867919,19.088686,3084,82.859342,25.452358,14985.9731882871,3051.49
123,3748,-121.929022,37.3626,3877,-115.15225,36.080056,8137.49381372332,2847.88
124,3024,79.884117,7.180756,2188,55.364444,25.252778,5910.34550321307,1615.46
125,1506,17.947033,40.657633,1678,8.549167,47.464722,19002.4388180965,902.32
126,3774,-149.996361,61.174361,3720,-122.5975,45.588722,19578.6397236878,2498.96
127,737,17.918611,59.651944,1230,-4.499106,36.6749,7106.28283007868,1650.22
128,2179,54.651138,24.432972,3930,126.450517,37.469075,13506.7499280046,4217.35
129,2359,139.779694,35.552258,2313,129.913611,32.916944,15944.1388957372,1222.85
130,1561,14.290781,40.886033,1382,2.55,49.012779,11091.812871728,950.83
131,351,13.287711,52.559686,346,11.786086,48.353783,14873.5574386794,370.41
132,580,4.763889,52.308613,3304,101.709917,2.745578,10238.0233658687,3427.54
133,1804,-103.311167,20.5218,3830,-87.904842,41.978603,17871.7894727478,90.02
134,3998,2.727778,39.55361,1353,5.213611,43.435555,12016.8083430939,3103.27
135,541,-6.331111,58.215556,535,-3.3725,55.95,13223.2273795812,462.53
136,2538,-54.6725,-20.468667,2531,-47.918625,-15.8711,10775.7005585516,3497.19
137,3077,113.914603,22.308919,580,4.763889,52.308613,13936.525381006,2895.7
138,178,-114.020278,51.113888,3484,-118.408075,33.942536,5869.16204922595,1217.2
139,3388,118.862025,31.742042,4120,110.458961,19.934856,9675.07938098411,686.86
140,4317,29.309219,40.898553,1590,34.886667,32.011389,14617.2736742746,4681.77
141,54,-133.482778,68.304167,4244,-124.3333,62.35,11630.9934903485,3000.7
142,3320,153.1175,-27.384167,3322,145.755278,-16.885833,14145.0794070033,1633.47
143,3876,-80.943139,35.214,3494,-74.168667,40.6925,5904.2704361406,60.15
144,2650,-70.785803,-33.392975,2688,-78.488214,-0.141144,9563.23655859835,2525.07
145,644,11.100361,60.193917,658,15.465556,78.246111,12807.9710990589,3882.69
146,1382,2.55,49.012779,2057,50.63361,26.270834,17756.9657084548,2156.67
147,2372,128.938222,35.179528,3386,120.434453,30.229503,4846.29571014723,1015.78
148,5721,-97.1547,44.914,5761,-100.286,44.3827,11531.6695245406,3100.38
149,2009,172.532225,-43.489358,3316,103.994433,1.350189,5722.06652580158,522.5
150,302,4.484444,50.901389,1638,-9.135919,38.781311,4970.08518070305,667.77
151,1209,15.346697,44.108269,350,9.221964,48.689878,10843.7617053745,636.39
152,2313,129.913611,32.916944,3406,121.805214,31.143378,11855.3930244682,3973.54
153,3240,119.554042,-5.061631,3928,112.786858,-7.379831,14931.6387688127,1614.52
154,534,-4.433056,55.871944,3752,-75.241139,39.871944,13073.4547977723,830.32
155,3941,23.944467,37.936358,1706,27.156953,38.292392,14710.9735983716,5263.78
156,2910,71.466944,51.022222,2908,77.040508,43.352072,9749.29308008278,1591.56
157,248,-0.166786,5.605186,580,4.763889,52.308613,14397.7897652403,1777.64
158,1555,12.250797,41.804475,273,3.321156,6.577369,8451.63461121306,1298.31
159,1638,-9.135919,38.781311,1626,-7.965911,37.014425,12749.010734013,3865.77
160,3670,-97.037997,32.896828,3536,-111.977772,40.788389,9266.18857627455,461.82
161,1613,16.569722,48.110278,737,17.918611,59.651944,9440.26301684115,723.95
162,5469,-89.8553,53.0125,5466,-89.2892,52.8939,3317.8990490893,498.04
163,2548,-56.116719,-15.652931,2564,-46.469511,-23.432075,11168.418688902,391.45
164,3392,121.371667,37.401667,3406,121.805214,31.143378,2654.53231614675,684.32
165,3205,106.651856,10.818797,340,8.543125,50.026421,7652.61711905541,651.02
166,3830,-87.904842,41.978603,3797,-73.778925,40.639751,11141.8752887978,3061.11
167,1230,-4.499106,36.6749,1524,8.728111,45.630606,16914.6431304073,1935.29
168,3484,-118.408075,33.942536,1801,-104.528014,24.124194,14102.5493587921,4564.96
169,2742,-77.291478,1.396247,2715,-76.381583,3.543222,13223.8702497058,1365.93
170,6371,100.704,46.1633,6370,96.2211,46.3764,6953.54540189944,1374.69
171,3747,-87.752417,41.785972,6962,-93.200556,36.531994,5979.98949444284,854.32
172,3531,-152.493856,57.749967,7165,-152.846111,57.885278,1078.54676521923,307.39
173,350,9.221964,48.689878,1051,-13.863761,28.452717,8887.90692094325,4.45
174,1636,-8.681389,41.248055,2851,-66.990583,10.603117,8070.01459514375,2728.74
175,3759,-82.891889,39.997972,3849,-76.668333,39.175361,5241.5289974752,1828.76
176,3830,-87.904842,41.978603,3843,-95.663611,38.950944,16793.7861087177,3293.01
177,2442,-58.415606,-34.559175,2476,-65.486169,-24.855978,14762.2536932418,1384.07
178,3199,105.807178,21.221192,4082,107.702614,16.401499,14281.4419742456,4314.23
179,1529,9.276739,45.445103,1386,2.359444,48.725278,19168.2603666324,757.1
180,6414,129.451258,42.8828,3364,116.584556,40.080111,17595.0302533154,3966.99
181,415,24.832844,59.413317,1354,7.215872,43.658411,12561.0006919413,1777.55
182,2179,54.651138,24.432972,2074,39.705061,24.553422,10717.0061635237,1744.18
183,2066,42.585833,16.901111,2082,46.698776,24.95764,7617.29085582577,312.14
184,3406,121.805214,31.143378,3395,103.947086,30.578528,6276.78418926637,521.21
185,4364,76.313938,66.041811,2958,73.310514,54.967042,9643.35183218397,1144.68
186,340,8.543125,50.026421,490,-2.719089,51.382669,10653.2977954752,2367.28
187,2162,46.235,38.133889,4331,59.643,36.234,12324.3254169394,2474.64
188,421,24.963333,60.317222,3992,135.244167,34.4347222,16290.4989970653,412.62
189,1824,-99.072097,19.436303,1796,-106.428667,31.636133,6609.67346951189,459.28
190,3316,103.994433,1.350189,3901,110.374122,-6.971447,12996.6618795993,3122.55
191,3825,-72.683222,41.938889,3645,-83.353389,42.212444,3607.47406791405,951.91
192,2911,71.303611,42.853611,2910,71.466944,51.022222,12043.585387826,1149.27
193,1212,-0.558156,38.282169,608,9.151778,55.740322,18027.2819727181,4525.89
194,2875,-59.492456,13.074603,2878,-61.003175,14.591033,7287.82464089915,1480.65
195,364,10.719222,53.805367,1562,10.39275,43.683917,15137.4263513781,135.63
196,2223,73.099233,33.616653,1524,8.728111,45.630606,4025.22524373605,116.29
197,350,9.221964,48.689878,772,12.278333,53.918167,6784.02768552365,2500.38
198,3520,-77.037722,38.852083,3458,-94.713905,39.297606,2735.68023442438,570.19
199,1246,-0.481625,39.489314,490,-2.719089,51.382669,2286.96173700303,509.99
200,4144,123.2901,41.3824,3369,112.628428,37.746897,8361.72616571871,2642.15
201,1230,-4.499106,36.6749,1194,23.406167,42.695194,5206.25727265328,1095.89
202,4209,-39.080833,-16.438611,2564,-46.469511,-23.432075,5024.23160344359,90.58
203,3017,73.919697,18.582111,3131,77.668206,12.949986,16291.1594812275,1477.18
204,3858,-93.221767,44.881956,3748,-121.929022,37.3626,15830.1086490251,3658.18
205,2769,-64.918019,-14.818739,2759,-66.177114,-17.421058,15879.4604155178,4928.47
206,1461,26.910047,35.421358,1459,27.146008,35.421408,975.398939625337,4.14
207,2384,127.645869,26.195814,3930,126.450517,37.469075,10174.2837250246,2275.8
208,4027,-110.73775,43.607333333,3536,-111.977772,40.788389,12092.9378373352,4242.72
209,7287,-88.216667,16.966667,7288,-88.361667,16.536944,2771.73888219148,728.47
210,1555,12.250797,41.804475,1735,28.930978,46.927744,13167.4639420662,383.73
211,580,4.763889,52.308613,3577,-122.309306,47.449,11392.9442033576,372.38
212,1120,29.318519,-3.324019,1165,30.13945,-1.968628,9420.89598949485,1629.71
213,3393,106.641678,29.719217,3373,108.172442,22.608267,6081.55757649925,342.63
214,3941,23.944467,37.936358,679,20.967122,52.16575,6430.91550794415,512.44
215,4330,51.152222,35.416111,4317,29.309219,40.898553,14123.6930772223,3255.93
216,2531,-47.918625,-15.8711,2590,-35.791678,-9.510808,2820.79879620589,583.9
217,3720,-122.5975,45.588722,3877,-115.15225,36.080056,19572.3428981761,4232.04
218,3379,108.751592,34.447119,3399,87.474244,43.907106,4693.20133116228,1267.55
219,1715,28.7925,36.713056,345,6.766775,51.289453,19752.4382748135,2035.2
220,3633,-76.492989,37.131894,3682,-84.428067,33.636719,12538.8776345876,640.02
221,3660,-92.224306,34.729444,3751,-104.673178,39.861656,7361.57513656848,2582.64
222,1231,4.218647,39.862597,1218,2.078464,41.297078,14402.4394746297,2987.23
223,3502,-96.851778,32.847111,3536,-111.977772,40.788389,8935.7308759151,2195.74
224,675,22.019,50.109958,478,-2.27495,53.353744,14669.3420971432,2269.83
225,3156,73.529128,4.191833,8892,73.433,0.7308,17951.1581739838,6116.51
226,2612,-43.163133,-22.910461,2537,-43.968856,-19.63375,16594.9909163525,4328.85
227,1678,8.549167,47.464722,580,4.763889,52.308613,14442.2014957587,4985.31
228,3830,-87.904842,41.978603,1382,2.55,49.012779,1652.8579888954,167.75
229,3316,103.994433,1.350189,3269,116.051181,5.937208,10977.9936672213,3872.21
230,478,-2.27495,53.353744,1246,-0.481625,39.489314,9984.79998108071,2070.13
231,5694,40.1017,-3.22931,1147,36.814833,-1.321719,8999.03626687483,339.08
232,3646,-82.53325,27.975472,3820,-78.732167,42.940525,9199.15185358822,1502.49
233,3077,113.914603,22.308919,3320,153.1175,-27.384167,8183.09608382625,283.31
234,3714,-77.455811,38.944533,1382,2.55,49.012779,17303.8401816266,521.28
235,1953,-77.466231,25.038958,3448,-71.005181,42.364347,9708.79221048251,2076.34
236,580,4.763889,52.308613,1613,16.569722,48.110278,13805.4198287128,3961.39
237,1850,-99.566008,19.337072,1825,-100.106878,25.778489,3061.86791494686,1039.57
238,2930,150.720439,59.910989,2937,104.388975,52.268028,13241.6038086335,2871.11
239,3929,110.756892,-7.516089,3316,103.994433,1.350189,16561.5903447187,1604.93
240,1562,10.39275,43.683917,507,-0.461389,51.4775,12103.8132495281,4382.4
241,729,16.833575,64.579083,737,17.918611,59.651944,9246.65176631526,541.79
242,2908,77.040508,43.352072,1701,28.814606,40.976922,7095.39792457356,1965.99
243,1678,8.549167,47.464722,1452,25.180297,35.339719,11084.7185378264,3872.9
244,3368,117.346183,39.124353,6431,103.617,36.117,19119.9422072492,1702.11
245,813,28.246,-26.139166,3077,113.914603,22.308919,5901.57676967785,27.08
246,3370,113.298786,23.392436,3395,103.947086,30.578528,3597.25613396737,447.83
247,1084,-17.490225,14.739708,813,28.246,-26.139166,14444.4187369347,5250.4
248,1452,25.180297,35.339719,586,6.579444,53.11972,6967.40604126585,668.97
249,3383,118.127739,24.544036,3368,117.346183,39.124353,13084.1859542898,202.92
250,1780,-77.913358,18.503717,3747,-87.752417,41.785972,4318.55568696813,441.57
251,3751,-104.673178,39.861656,4019,-106.6091944,35.0402222,13811.8887830955,1684.28
252,1885,-84.208806,9.993861,3670,-97.037997,32.896828,14189.4447738265,571.74
253,1218,2.078464,41.297078,2241,51.565056,25.261125,14863.8435174821,4021.62
254,3448,-71.005181,42.364347,580,4.763889,52.308613,16729.4360776717,3880.85
255,502,-0.190278,51.148056,1612,13.004333,47.793304,16897.6686728721,4571.93
256,1706,27.156953,38.292392,580,4.763889,52.308613,3595.52048042875,642.88
257,287,10.227217,36.851033,295,10.690972,34.717953,13086.8179638987,2051.45
258,1489,19.255592,47.436933,2960,39.170539,45.034689,13316.2331411025,2507.23
259,146,-73.740833,45.470556,193,-79.630556,43.677223,11468.2015734196,863.1
260,948,15.760547,-12.808878,951,13.231178,-8.858375,4109.2759653215,368.99
261,3879,-79.723889,34.185361,3876,-80.943139,35.214,9805.63749056019,2157.9
262,1524,8.728111,45.630606,609,12.655972,55.617917,15581.5342657825,1760.92
263,3385,119.663272,25.935064,2276,121.232822,25.077731,10257.1645926532,1217.18
264,3320,153.1175,-27.384167,3990,148.179167,-23.5675,15691.5340980479,1060.34
265,8630,107.738889,40.926389,6345,111.824103,40.851422,13983.2754595812,2362.66
266,922,44.317614,-20.28475,943,43.728453,-23.383369,19385.6155314945,4029.65
267,3462,-112.011583,33.434278,3858,-93.221767,44.881956,7126.02622813007,2162.03
268,231,-0.621183,35.623858,221,6.620386,36.276028,3827.44927111001,581.22
269,2179,54.651138,24.432972,3144,80.180517,12.994414,7563.63768181572,1170.59
270,3998,2.727778,39.55361,1246,-0.481625,39.489314,3204.45393206191,453.49
271,4198,6.141944,51.602222,1508,16.242269,38.905394,3604.1646284956,513.89
272,350,9.221964,48.689878,1452,25.180297,35.339719,5055.41688313943,997.58
273,3670,-97.037997,32.896828,2188,55.364444,25.252778,9268.9226519002,1715.73
274,1051,-13.863761,28.452717,1229,-3.566764,40.493556,14566.6877509151,2425.55
275,1824,-99.072097,19.436303,1785,-102.317858,21.705558,2010.23848220347,713.52
276,3,144.295861,-5.826789,5,147.22005,-9.443383,3092.42157856959,905.33
277,2526,-48.476292,-1.37925,2584,-49.138025,-5.368589,14830.1988504479,711.32
278,1555,12.250797,41.804475,3448,-71.005181,42.364347,3879.89428085282,334.05
279,3361,151.177222,-33.946111,2279,140.386389,35.764722,6839.69964208566,2008.47
280,1190,19.720561,41.414742,1524,8.728111,45.630606,13658.1992027589,4759.03
281,3751,-104.673178,39.861656,146,-73.740833,45.470556,4243.105291757,559.01
282,1074,-7.589967,33.367467,2179,54.651138,24.432972,16296.7340309713,4575.79
283,4273,-88.591361,33.450333,3682,-84.428067,33.636719,6139.13392809042,244.2
284,3386,120.434453,30.229503,3394,106.800703,26.538522,16931.1521705776,223.64
285,3404,121.5386,38.965667,6347,114.6973,38.280686,4735.10195531682,715.96
286,1959,-159.805556,-21.202739,5865,-157.703,-19.8425,4213.02695564782,241.77
287,2948,30.262503,59.800292,4078,82.650656,55.012622,9193.6688418004,3206.66
288,3714,-77.455811,38.944533,3728,-157.922428,21.318681,6651.12216013753,1706.27
289,1354,7.215872,43.658411,346,11.786086,48.353783,7766.88606368876,807.45
290,344,7.142744,50.865917,346,11.786086,48.353783,13447.0453645425,462.31
291,7059,-79.258056,42.153333,3486,-81.849794,41.411689,7803.83106310166,1300.82
292,344,7.142744,50.865917,1561,14.290781,40.886033,13801.2581772628,2489.93
293,2965,39.956589,43.449928,1701,28.814606,40.976922,10365.2391567401,3058.91
294,3830,-87.904842,41.978603,2279,140.386389,35.764722,4374.40395305427,1227.96
295,3316,103.994433,1.350189,3339,144.843333,-37.673333,11252.2791969131,3818.27
296,1229,-3.566764,40.493556,1213,-2.370097,36.843936,13217.5610504824,1286.65
297,3321,153.504722,-28.164444,3355,149.195,-35.306944,12356.7064359631,2478.73
298,2072,39.156536,21.679564,2176,47.968928,29.226567,14964.8736509287,274.25
299,3820,-78.732167,42.940525,3878,-81.308994,28.429394,6264.62920477624,611.18
300,304,4.453817,50.459197,1075,-8.0363,31.606886,477.321845935031,41.38
301,1846,-93.026081,16.561822,1804,-103.311167,20.5218,15850.1813837121,2602.68
302,1840,-109.721044,23.15185,3469,-122.374889,37.618972,12103.2554508486,3373.89
303,2623,-42.823478,-5.059942,2564,-46.469511,-23.432075,1541.04764433848,302.06
304,1852,-86.877083,21.036528,3576,-80.290556,25.79325,9595.1595118668,2734.62
305,342,9.988228,53.630389,1452,25.180297,35.339719,12954.1935858809,2404.93
306,1613,16.569722,48.110278,1190,19.720561,41.414742,10076.6507825866,868.85
307,3645,-83.353389,42.212444,3494,-74.168667,40.6925,12185.8118946174,1900.47
308,3646,-82.53325,27.975472,3520,-77.037722,38.852083,10039.2529631994,1407.51
309,679,20.967122,52.16575,644,11.100361,60.193917,15067.6262464884,3846.31
310,3386,120.434453,30.229503,4033,100.23333,26.883333,17565.6474373047,2224.61
311,2749,-81.711192,12.583594,2739,-75.739519,4.812675,9512.13113499987,2934.17
312,657,10.785389,59.378933,1486,22.97095,40.519725,2306.06237325898,302.22
313,3942,136.805408,34.858414,421,24.963333,60.317222,7291.14557313879,506.58
314,3390,120.374436,36.266108,3389,117.298436,31.780019,13207.191460169,854.33
315,1553,12.594936,41.799361,523,-1.328056,52.831111,12244.1029710287,3562.12
316,1246,-0.481625,39.489314,1216,-2.910608,43.301097,13250.1182153587,1506.48
317,3752,-75.241139,39.871944,3745,-76.106311,43.111187,16697.5303416146,4497.9
318,738,17.94165,59.354372,728,20.282758,63.791828,5525.7078824222,809.94
319,3385,119.663272,25.935064,3885,100.747283,13.681108,2004.97172444925,196.32
320,3125,85.3591,27.696583,6180,88.079578,26.570822,5563.85910956049,495.7
321,3397,76.019956,39.542922,3399,87.474244,43.907106,11238.0096020171,316.21
322,3369,112.628428,37.746897,3372,110.039197,25.218106,16403.5023480625,739.66
323,2,145.7887,-5.207083,4,146.726242,-6.569828,9879.07456980221,2420.15
324,4167,-81.237489,28.777639,3633,-76.492989,37.131894,8496.09449464732,1512.3
325,3240,119.554042,-5.061631,3898,110.431758,-7.788181,18191.8623509509,1163.5
326,3093,77.103088,28.5665,3040,88.328567,26.681206,11904.6356146609,2270.1
327,3400,126.250328,45.623403,6393,120.125,33.3856,2100.65113431151,38.77
328,4374,92.475,56.18,2948,30.262503,59.800292,15090.9963838358,400.2
329,6173,91.585939,26.106092,3043,88.446722,22.654739,10432.234230133,3172.81
330,3385,119.663272,25.935064,4108,117.215992,36.857214,17032.7885407332,2020.79
331,6354,116.133,24.35,6355,113.376,22.0064,5349.82062145552,1777.82
332,3406,121.805214,31.143378,6400,104.741,31.4281,11348.0149776076,2120.34
333,6143,72.6989,65.4809,2988,37.261486,55.591531,10414.0755934472,1360.87
334,3304,101.709917,2.745578,3339,144.843333,-37.673333,14108.004438241,532.32
335,1529,9.276739,45.445103,1514,15.651556,38.071206,6954.13184436576,1812.3
336,345,6.766775,51.289453,1462,24.619223,40.913306,12244.823075159,326.79
337,2997,72.867919,19.088686,3093,77.103088,28.5665,7669.79631617308,2117.77
338,4033,100.23333,26.883333,3391,121.336319,31.197875,10666.3456897094,725.65
339,3682,-84.428067,33.636719,3751,-104.673178,39.861656,4891.90284083277,522.98
340,1761,-70.570033,19.7579,3576,-80.290556,25.79325,9888.68030526972,3105.88
